Año,Mes,Día,Siniestros,Fallecidos,Lesionados Graves,Lesionados Menos graves,Lesionados Leves,Total lesionados,Parque Vehicular,Poblacion,Siniestros por parque vehicular (por 10000 vehiculos),Siniestros por cantidad de habitantes (por 100000 habitantes),Fallecidos por parque vehicular (por 10000 vehiculos),Fallecidos por cantidad de habitantes (por 100000 habitantes),Lesionados por parque vehicular (por 10000 vehiculos),Lesionados por cantidad de habitantes (por 100000 habitantes)
2000,Julio,Miércoles,390,14,76,65,259,400,2134940,14788299,"1,82674922948654","2,63722014276287","0,0655756133661836","0,0946694410222569","1,87358895331953","2,70484117206448"
2000,Julio,Jueves,427,20,86,60,307,453,2134940,14788299,"2,0000562076686","2,88741795117883","0,0936794476659766","0,135242058603224","2,12183948963437","3,06323262736303"
2000,Julio,Viernes,412,21,88,64,320,472,2134940,14788299,"1,92979662191912","2,78598640722642","0,0983634200492754","0,142004161533385","2,21083496491705","3,19171258303609"
2000,Julio,Sábado,553,30,146,93,422,661,2134940,14788299,"2,59023672796425","3,73944292037915","0,140519171498965","0,202863087904836","3,09610574536053","4,46975003683656"
2000,Julio,Domingo,481,24,123,68,363,554,2134940,14788299,"2,25299071636674","3,25257150940754","0,112415337199172","0,162290470323869","2,59492070034755","3,74620502330931"
2000,Total Julio,,3161,140,693,471,2383,3547,2134940,14788299,"14,8060367036076","21,3750073622396","0,655756133661836","0,946694410222569","16,6140500435609","23,9851790932818"
2000,Agosto,Lunes,383,19,59,68,273,400,2134940,14788299,"1,79396142280345","2,58988542225174","0,0889954752826777","0,128479955673063","1,87358895331953","2,70484117206448"
2000,Agosto,Martes,472,17,76,78,349,503,2134940,14788299,"2,21083496491705","3,19171258303609","0,0796275305160801","0,11495574981274","2,35603810879931","3,40133777387109"
2000,Agosto,Miércoles,502,20,90,84,382,556,2134940,14788299,"2,35135413641601","3,39457567094092","0,0936794476659766","0,135242058603224","2,60428864511415","3,75972922916963"
2000,Agosto,Jueves,422,18,81,50,267,398,2134940,14788299,"1,97663634575211","2,85360743652803","0,0843115028993789","0,121717852742902","1,86422100855293","2,69131696620416"
2000,Agosto,Viernes,419,12,62,73,255,390,2134940,14788299,"1,96258442860221","2,83332112773754","0,0562076685995859","0,0811452351619345","1,82674922948654","2,63722014276287"
2000,Agosto,Sábado,404,30,94,64,281,439,2134940,14788299,"1,89232484285273","2,73188958378513","0,140519171498965","0,202863087904836","2,05626387626819","2,96856318634077"
2000,Agosto,Domingo,377,21,96,91,353,540,2134940,14788299,"1,76585758850366","2,54931280467077","0,0983634200492754","0,142004161533385","2,52934508698137","3,65153558228705"
2000,Total Agosto,,2979,137,558,508,2160,3226,2134940,14788299,"13,9535537298472","20,1443046289502","0,641704216511939","0,926408101432085","15,110494908522","21,8145440527"
2000,Septiembre,Lunes,318,12,84,58,298,440,2134940,14788299,"1,48950321788903","2,15034873179126","0,0562076685995859","0,0811452351619345","2,06094784865148","2,97532528927093"
2000,Septiembre,Martes,397,16,88,70,339,497,2134940,14788299,"1,85953703616963","2,684554863274","0,0749435581327813","0,108193646882579","2,32793427449952","3,36076515629012"
2000,Septiembre,Miércoles,400,10,71,63,252,386,2134940,14788299,"1,87358895331953","2,70484117206448","0,0468397238329883","0,067621029301612","1,80801333995335","2,61017173104222"
2000,Septiembre,Jueves,393,9,62,46,293,401,2134940,14788299,"1,84080114663644","2,65750645155335","0,0421557514496895","0,0608589263714508","1,87827292570283","2,71160327499464"
2000,Septiembre,Viernes,613,30,78,109,429,616,2134940,14788299,"2,87127507096218","4,14516909618882","0,140519171498965","0,202863087904836","2,88532698811208","4,1654554049793"
2000,Septiembre,Sábado,595,24,150,108,537,795,2134940,14788299,"2,7869635680628","4,02345124344592","0,112415337199172","0,162290470323869","3,72375804472257","5,37587182947816"
2000,Septiembre,Domingo,396,24,84,71,334,489,2134940,14788299,"1,85485306378634","2,67779276034384","0,112415337199172","0,162290470323869","2,29046249543313","3,30666833284883"
2000,Total Septiembre,,3112,125,617,525,2482,3624,2134940,14788299,"14,576522056826","21,0436643186617","0,585496547912354","0,845262866270151","16,974715917075","24,5058610189042"
2000,Octubre,Lunes,561,18,97,97,446,640,2134940,14788299,"2,62770850703064","3,79353974382044","0,0843115028993789","0,121717852742902","2,99774232531125","4,32774587530317"
2000,Octubre,Martes,588,20,118,75,424,617,2134940,14788299,"2,75417576137971","3,97611652293479","0,0936794476659766","0,135242058603224","2,89001096049538","4,17221750790946"
2000,Octubre,Miércoles,437,12,78,55,317,450,2134940,14788299,"2,04689593150159","2,95503898048045","0,0562076685995859","0,0811452351619345","2,10778757248447","3,04294631857254"
2000,Octubre,Jueves,483,9,78,55,332,465,2134940,14788299,"2,26235866113333","3,26609571526786","0,0421557514496895","0,0608589263714508","2,17804715823396","3,14437786252496"
2000,Octubre,Viernes,519,15,76,82,374,532,2134940,14788299,"2,43098166693209","3,50953142075366","0,0702595857494824","0,101431543952418","2,49187330791498","3,59743875884576"
2000,Octubre,Sábado,540,36,130,108,464,702,2134940,14788299,"2,52934508698137","3,65153558228705","0,168623005798758","0,243435705485803","3,28814861307578","4,74699625697317"
2000,Octubre,Domingo,574,21,107,99,484,690,2134940,14788299,"2,68860014801353","3,88144708191253","0,0983634200492754","0,142004161533385","3,23194094447619","4,66585102181123"
2000,Total Octubre,,3702,131,684,571,2841,4096,2134940,14788299,"17,3400657629723","25,0333050474568","0,613600382212147","0,885835483851118","19,185550881992","27,6975736019403"
2000,Noviembre,Lunes,477,13,79,79,303,461,2134940,14788299,"2,23425482683354","3,22552309768689","0,0608916409828848","0,0879073380920957","2,15931126870076","3,11732945080432"
2000,Noviembre,Martes,473,12,79,67,306,452,2134940,14788299,"2,21551893730035","3,19847468596625","0,0562076685995859","0,0811452351619345","2,11715551725107","3,05647052443286"
2000,Noviembre,Miércoles,617,13,115,98,445,658,2134940,14788299,"2,89001096049538","4,17221750790946","0,0608916409828848","0,0879073380920957","3,08205382821063","4,44946372804607"
2000,Noviembre,Jueves,554,18,82,76,397,555,2134940,14788299,"2,59492070034755","3,74620502330931","0,0843115028993789","0,121717852742902","2,59960467273085","3,75296712623947"
2000,Noviembre,Viernes,552,12,82,71,369,522,2134940,14788299,"2,58555275558095","3,73268081744898","0,0562076685995859","0,0811452351619345","2,44503358408199","3,52981772954415"
2000,Noviembre,Sábado,464,12,97,82,388,567,2134940,14788299,"2,17336318585066","3,1376157595948","0,0562076685995859","0,0811452351619345","2,65581234133044","3,8341123614014"
2000,Noviembre,Domingo,443,26,108,82,364,554,2134940,14788299,"2,07499976580138","2,99561159806141","0,12178328196577","0,175814676184191","2,59492070034755","3,74620502330931"
2000,Total Noviembre,,3580,106,642,555,2572,3769,2134940,14788299,"16,7686211322098","24,2083284899771","0,496501072629676","0,716782910597088","17,6538919126533","25,4863659437776"
2000,Diciembre,Lunes,473,11,90,103,373,566,2134940,14788299,"2,21551893730035","3,19847468596625","0,0515236962162871","0,0743831322317732","2,65112836894714","3,82735025847124"
2000,Diciembre,Martes,484,12,72,85,349,506,2134940,14788299,"2,26704263351663","3,27285781819802","0,0562076685995859","0,0811452351619345","2,37009002594921","3,42162408266157"
2000,Diciembre,Miércoles,492,21,79,64,349,492,2134940,14788299,"2,30451441258302","3,32695464163931","0,0983634200492754","0,142004161533385","2,30451441258302","3,32695464163931"
2000,Diciembre,Jueves,458,13,70,87,312,469,2134940,14788299,"2,14525935155086","3,09704314201383","0,0608916409828848","0,0879073380920957","2,19678304776715","3,1714262742456"
2000,Diciembre,Viernes,670,22,112,98,490,700,2134940,14788299,"3,13826149681022","4,53060896320801","0,103047392432574","0,148766264463547","3,27878066830918","4,73347205111284"
2000,Diciembre,Sábado,676,40,130,116,563,809,2134940,14788299,"3,16636533111001","4,57118158078897","0,187358895331953","0,270484117206448","3,78933365808875","5,47054127050041"
2000,Diciembre,Domingo,541,42,154,98,507,759,2134940,14788299,"2,53402905936467","3,65829768521721","0,196726840098551","0,284008323066771","3,55513503892381","5,13243612399235"
2000,Total Diciembre,,3794,161,707,651,2943,4301,2134940,14788299,"17,7709912222358","25,6554185170316","0,754119553711111","1,08869857175595","20,1457652205683","29,0838047026233"
2000,Total general,,40926,1698,8090,6929,31639,46658,2134940,14788299,"191,696253758888","276,745824519777","7,95338510684141","11,4820507754137","218,544783459957","315,506198515461"
2001,Enero,Lunes,657,23,118,102,449,669,2134940,14788299,"3,07736985582733","4,44270162511591","0,107731364815873","0,155528367393708","3,13357752442692","4,52384686027785"
2001,Enero,Martes,581,11,97,70,411,578,2176501,14952367,"2,66942215969577","3,88567241561152","0,0505398343488011","0,0735669476277569","2,65563856850973","3,86560870262213"
2001,Enero,Miércoles,578,29,103,101,409,613,2176501,14952367,"2,65563856850973","3,86560870262213","0,133241381465021","0,193949225564086","2,81644713234683","4,099685354165"
2001,Enero,Jueves,499,13,79,90,336,505,2176501,14952367,"2,29267066727743","3,33726426056824","0,0597288951394922","0,086942756287349","2,32023784964951","3,37739168654702"
2001,Enero,Viernes,479,11,60,69,346,475,2176501,14952367,"2,20078005937052","3,20350617397232","0,0505398343488011","0,0735669476277569","2,18240193778914","3,17675455665314"
2001,Enero,Sábado,522,21,98,83,394,575,2176501,14952367,"2,39834486637038","3,49108606015355","0,0964851383022567","0,140445990925718","2,6418549773237","3,84554498963275"
2001,Enero,Domingo,431,25,107,80,415,602,2176501,14952367,"1,98024260039394","2,88248676614211","0,114863259883639","0,167197608244902","2,76590729799803","4,02611840653724"
2001,Total Enero,,3747,133,662,595,2760,4017,2176501,14952367,"17,2157053913598","25,0595775237459","0,611072542580959","0,889491275862878","18,4562285981031","26,8653116927908"
2001,Febrero,Lunes,492,21,113,106,454,673,2176501,14952367,"2,26050895451001","3,29044893025967","0,0964851383022567","0,140445990925718","3,09211895606756","4,50095961395276"
2001,Febrero,Martes,447,12,77,83,398,558,2176501,14952367,"2,05375508671946","2,98949323541885","0,0551343647441467","0,0802548519575529","2,56374796060282","3,73185061602621"
2001,Febrero,Miércoles,407,10,73,79,304,456,2176501,14952367,"1,86997387090564","2,721977062227","0,0459453039534556","0,0668790432979608","2,09510586027757","3,04968437438701"
2001,Febrero,Jueves,458,24,78,57,306,441,2176501,14952367,"2,10429492106827","3,0630601830466","0,110268729488293","0,160509703915106","2,02618790434739","2,94936580944007"
2001,Febrero,Viernes,499,20,60,86,349,495,2176501,14952367,"2,29267066727743","3,33726426056824","0,0918906079069111","0,133758086595922","2,27429254569605","3,31051264324906"
2001,Febrero,Sábado,457,18,75,84,429,588,2176501,14952367,"2,09970039067292","3,05637227871681","0,08270154711622","0,120382277936329","2,70158387246319","3,93248774592009"
2001,Febrero,Domingo,449,31,111,83,477,671,2176501,14952367,"2,06294414751016","3,00286904407844","0,142430442255712","0,207325034223678","3,08292989527687","4,48758380529317"
2001,Total Febrero,,3209,136,587,578,2717,3882,2176501,14952367,"14,7438480386639","21,4614849943156","0,624856133766996","0,909554988852267","17,8359669947315","25,9624446082684"
